2018-12-10 22:18:35,309 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@3d0d442e: startup date [Mon Dec 10 22:18:35 CET 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2018-12-10 22:18:38,707 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Data\Cours\2018-2019\ProjetCsharp\TestActiveMQ\ConsoleApp1\apache-activemq-5.15.8\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-12-10 22:18:39,191 | INFO  | JMX consoles can connect to service:jmx:rmi:///jndi/rmi://localhost:1099/jmxrmi | org.apache.activemq.broker.jmx.ManagementContext | JMX connector
2018-12-10 22:18:39,330 | INFO  | PListStore:[C:\Data\Cours\2018-2019\ProjetCsharp\TestActiveMQ\ConsoleApp1\apache-activemq-5.15.8\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2018-12-10 22:18:39,505 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:SC-C221-LP15-63916-1544476719358-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-12-10 22:18:39,549 | INFO  | Listening for connections at: tcp://SC-C221-LP15:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-12-10 22:18:39,554 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-12-10 22:18:39,562 | INFO  | Listening for connections at: amqp://SC-C221-LP15:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-12-10 22:18:39,568 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-12-10 22:18:39,590 | INFO  | Listening for connections at: stomp://SC-C221-LP15:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-12-10 22:18:39,593 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-12-10 22:18:39,602 | INFO  | Listening for connections at: mqtt://SC-C221-LP15:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-12-10 22:18:39,606 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-12-10 22:18:39,621 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2018-12-10 22:18:39,706 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2018-12-10 22:18:39,953 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@25aed74a{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2018-12-10 22:18:40,137 | INFO  | Listening for connections at ws://SC-C221-LP15:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2018-12-10 22:18:40,147 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-12-10 22:18:40,150 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:SC-C221-LP15-63916-1544476719358-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-12-10 22:18:40,152 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-12-10 22:18:42,711 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2018-12-10 22:18:44,119 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-12-10 22:18:44,120 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-12-10 22:18:44,485 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2018-12-10 22:18:45,344 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2018-12-10 22:18:46,241 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2018-12-10 23:08:20,585 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:49573 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:49573@61616
2018-12-10 23:10:46,005 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:49773 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:49773@61616
2018-12-11 10:42:30,208 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:55718 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:55718@61616
2018-12-11 10:42:30,208 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:55717 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:55717@61616
2018-12-11 10:42:30,208 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:55715 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:55715@61616
2018-12-11 10:48:42,170 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:55994 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:55994@61616
2018-12-11 10:52:25,984 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:56098 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:56098@61616
2018-12-11 10:53:38,001 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:56134 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:56134@61616
2018-12-11 10:54:03,155 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:56150 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:56150@61616
2018-12-11 11:13:07,614 | WARN  | Transport Connection to: tcp://0:0:0:0:0:0:0:1:57132 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///0:0:0:0:0:0:0:1:57132@61616
